seqid	sample	count	relab	domain	phylum	class	order	family	genus	species
c095b81882b451b5a4fa63e4e77f120f	WC-3642-S75-COSC-454F-981R-f5	12	9.625797136325351e-5	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Acartia	Acartia_tonsa
630a7ab395ca4e763139ac1e3fc115a4	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Archaeplastida	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellales_X	Nannochloris	Nannochloris_sp.
630a7ab395ca4e763139ac1e3fc115a4	WC-3642-S75-COSC-454F-981R-f5	27	2.1658043556732043e-4	Archaeplastida	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellales_X	Nannochloris	Nannochloris_sp.
3cbf872d45ca197d7d0c1bbe2ff21f1a	WC-3642-S73-COSC-454F-981R-f1	33	1.803584213719264e-4	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	NA
688946cce9e09cf0c7649cd175dd4682	WC-3642-S74-COSC-454F-981R-f3	21	2.1084549041657045e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	Aphanostoma	Aphanostoma_sp.
688946cce9e09cf0c7649cd175dd4682	WC-3642-S75-COSC-454F-981R-f5	28	2.2460193318092487e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	Aphanostoma	Aphanostoma_sp.
0521b7d7a5901842a9aef5046cbbb349	WC-3642-S73-COSC-454F-981R-f1	37	2.0222004820488716e-4	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	NA	NA
0521b7d7a5901842a9aef5046cbbb349	WC-3642-S75-COSC-454F-981R-f5	24	1.9251594272650703e-4	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	NA	NA
c3729230f852ea3d1c4d143e20ca97d6	WC-3642-S74-COSC-454F-981R-f3	19	1.907649675197542e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Desmodesmus	NA
c3729230f852ea3d1c4d143e20ca97d6	WC-3642-S75-COSC-454F-981R-f5	25	2.005374403401115e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Desmodesmus	NA
d33789684c894bbf30558fbc871bcc41	WC-3642-S75-COSC-454F-981R-f5	12	9.625797136325351e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracilis
0e54b7c95924198bee7758e5bdbe5c2c	WC-3642-S75-COSC-454F-981R-f5	7	5.615048329523122e-5	Archaeplastida	Chlorophyta	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	Ulva	Ulva_sp.
124a86b9d724838b6a59739cbc121671	WC-3642-S74-COSC-454F-981R-f3	42	4.216909808331409e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Staurosirella_Nanofrustulum	Staurosirella_Nanofrustulum_sp.
124a86b9d724838b6a59739cbc121671	WC-3642-S75-COSC-454F-981R-f5	35	2.807524164761561e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Staurosirella_Nanofrustulum	Staurosirella_Nanofrustulum_sp.
97f725d1d8eafd75273acf476d9c9d8d	WC-3642-S74-COSC-454F-981R-f3	4	4.016104579363247e-5	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.
ded2358787347ab029c28ce3c01f10cc	WC-3642-S73-COSC-454F-981R-f1	13	7.105028720712252e-5	Opisthokonta	Fungi	NA	NA	NA	NA	NA
ded2358787347ab029c28ce3c01f10cc	WC-3642-S74-COSC-454F-981R-f3	42	4.216909808331409e-4	Opisthokonta	Fungi	NA	NA	NA	NA	NA
ded2358787347ab029c28ce3c01f10cc	WC-3642-S75-COSC-454F-981R-f5	48	3.8503188545301406e-4	Opisthokonta	Fungi	NA	NA	NA	NA	NA
e162f9bf0e6f326949a382d92a01e26e	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	NA	NA
e162f9bf0e6f326949a382d92a01e26e	WC-3642-S75-COSC-454F-981R-f5	46	3.689888902258052e-4	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	NA	NA
1fe3f98dbcd59e039c54c1338dd64b45	WC-3642-S73-COSC-454F-981R-f1	70	3.825784695768136e-4	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	op14-lineage	op14-lineage_X	op14-lineage_X_sp.
1fe3f98dbcd59e039c54c1338dd64b45	WC-3642-S74-COSC-454F-981R-f3	14	1.4056366027771362e-4	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	op14-lineage	op14-lineage_X	op14-lineage_X_sp.
1fe3f98dbcd59e039c54c1338dd64b45	WC-3642-S75-COSC-454F-981R-f5	20	1.604299522720892e-4	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	op14-lineage	op14-lineage_X	op14-lineage_X_sp.
5b468694cc321787503fcbe79495377b	WC-3642-S73-COSC-454F-981R-f1	74	4.044400964097743e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	Aphanomyces	Aphanomyces_sp.
5b468694cc321787503fcbe79495377b	WC-3642-S74-COSC-454F-981R-f3	14	1.4056366027771362e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	Aphanomyces	Aphanomyces_sp.
5b468694cc321787503fcbe79495377b	WC-3642-S75-COSC-454F-981R-f5	18	1.4438695704488029e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	Aphanomyces	Aphanomyces_sp.
a6a6308f8a0ad890fbb77753902c2885	WC-3642-S73-COSC-454F-981R-f1	72	3.9350928299329395e-4	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Chytriodiniaceae	NA	NA
61b5eed92fd498b9adf4d09b4e68194c	WC-3642-S74-COSC-454F-981R-f3	18	1.807247060713461e-4	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Vaginicolidae	Vaginicola_1	Vaginicola_1_sp.
61b5eed92fd498b9adf4d09b4e68194c	WC-3642-S75-COSC-454F-981R-f5	13	1.0427946897685798e-4	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Vaginicolidae	Vaginicola_1	Vaginicola_1_sp.
6a5848b4619aca78abf04a065d3cb884	WC-3642-S73-COSC-454F-981R-f1	54	2.9513196224497046e-4	Alveolata	NA	NA	NA	NA	NA	NA
6a5848b4619aca78abf04a065d3cb884	WC-3642-S74-COSC-454F-981R-f3	23	2.309260133133867e-4	Alveolata	NA	NA	NA	NA	NA	NA
6a5848b4619aca78abf04a065d3cb884	WC-3642-S75-COSC-454F-981R-f5	13	1.0427946897685798e-4	Alveolata	NA	NA	NA	NA	NA	NA
15213c18204b086f3755156b5d676b96	WC-3642-S73-COSC-454F-981R-f1	28	1.530313878307254e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Sphaeropleales	NA	NA	NA
15213c18204b086f3755156b5d676b96	WC-3642-S75-COSC-454F-981R-f5	18	1.4438695704488029e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Sphaeropleales	NA	NA	NA
afa4296dd0c704f7887911adf09cf46c	WC-3642-S73-COSC-454F-981R-f1	98	5.35609857407539e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB19	Thraustochytriaceae_LAB19_sp.
afa4296dd0c704f7887911adf09cf46c	WC-3642-S74-COSC-454F-981R-f3	24	2.409662747617948e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB19	Thraustochytriaceae_LAB19_sp.
afa4296dd0c704f7887911adf09cf46c	WC-3642-S75-COSC-454F-981R-f5	32	2.566879236353427e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB19	Thraustochytriaceae_LAB19_sp.
ccd82eec465cc4940f18a225c582fec2	WC-3642-S73-COSC-454F-981R-f1	90	4.918866037416174e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	Praeconvoluta	Praeconvoluta_castinea
ccd82eec465cc4940f18a225c582fec2	WC-3642-S74-COSC-454F-981R-f3	48	4.819325495235896e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	Praeconvoluta	Praeconvoluta_castinea
e89fdf23bd8ad27adfcfcfc74012d2fa	WC-3642-S73-COSC-454F-981R-f1	38	2.0768545491312736e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	NA	NA
e89fdf23bd8ad27adfcfcfc74012d2fa	WC-3642-S74-COSC-454F-981R-f3	22	2.2088575186497857e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	NA	NA
eb259011fe23262373e5ec4fc09a11fa	WC-3642-S73-COSC-454F-981R-f1	60	3.279244024944116e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Leptomitales	NA	NA
eb259011fe23262373e5ec4fc09a11fa	WC-3642-S74-COSC-454F-981R-f3	9	9.036235303567306e-5	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Leptomitales	NA	NA
eb259011fe23262373e5ec4fc09a11fa	WC-3642-S75-COSC-454F-981R-f5	21	1.6845144988569366e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Leptomitales	NA	NA
f6eb410e8453af3c1e1a52629b320716	WC-3642-S73-COSC-454F-981R-f1	99	5.410752641157792e-4	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Helicopedinella	NA
f6eb410e8453af3c1e1a52629b320716	WC-3642-S74-COSC-454F-981R-f3	6	6.02415686904487e-5	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Helicopedinella	NA
f6eb410e8453af3c1e1a52629b320716	WC-3642-S75-COSC-454F-981R-f5	12	9.625797136325351e-5	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Helicopedinella	NA
2b7d082ac0b88bb2488d4045b406984b	WC-3642-S75-COSC-454F-981R-f5	34	2.7273091886255164e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_sp.
bfcafdc3c2468052aa58f2b777af4317	WC-3642-S73-COSC-454F-981R-f1	64	3.497860293273724e-4	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.
910abfd7c09fa475a9fe935c4ed30eae	WC-3642-S73-COSC-454F-981R-f1	97	5.301444506992988e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pythium	Pythium_adhaerens
910abfd7c09fa475a9fe935c4ed30eae	WC-3642-S74-COSC-454F-981R-f3	25	2.5100653621020294e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pythium	Pythium_adhaerens
910abfd7c09fa475a9fe935c4ed30eae	WC-3642-S75-COSC-454F-981R-f5	48	3.8503188545301406e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pythium	Pythium_adhaerens
c3ce68bddc8719bfa125e3c195db5cc2	WC-3642-S74-COSC-454F-981R-f3	10	1.0040261448408116e-4	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
c3ce68bddc8719bfa125e3c195db5cc2	WC-3642-S75-COSC-454F-981R-f5	11	8.823647374964906e-5	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
5f693269358421555f5be9d463cd68af	WC-3642-S73-COSC-454F-981R-f1	35	1.912892347884068e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
5f693269358421555f5be9d463cd68af	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
5f693269358421555f5be9d463cd68af	WC-3642-S75-COSC-454F-981R-f5	40	3.208599045441784e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
e8eb822301a3cc94e3aafb7b0f4e716b	WC-3642-S73-COSC-454F-981R-f1	59	3.224589957861714e-4	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Thoracosphaeraceae_X	Thoracosphaeraceae_X_sp.
e8eb822301a3cc94e3aafb7b0f4e716b	WC-3642-S74-COSC-454F-981R-f3	34	3.41368889245876e-4	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Thoracosphaeraceae_X	Thoracosphaeraceae_X_sp.
e8eb822301a3cc94e3aafb7b0f4e716b	WC-3642-S75-COSC-454F-981R-f5	43	3.4492439738499175e-4	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Thoracosphaeraceae_X	Thoracosphaeraceae_X_sp.
131592e2ce2b8011a576e7df1b0957ab	WC-3642-S74-COSC-454F-981R-f3	27	2.710870591070191e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
131592e2ce2b8011a576e7df1b0957ab	WC-3642-S75-COSC-454F-981R-f5	17	1.3636545943127582e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
5a0756d6607b067fc4755301ada23cc3	WC-3642-S74-COSC-454F-981R-f3	13	1.305233988293055e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
5a0756d6607b067fc4755301ada23cc3	WC-3642-S75-COSC-454F-981R-f5	14	1.1230096659046243e-4	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ea9a44d40f498f07217bdb9c1e71bf44	WC-3642-S73-COSC-454F-981R-f1	113	6.175909580311419e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
ea9a44d40f498f07217bdb9c1e71bf44	WC-3642-S74-COSC-454F-981R-f3	10	1.0040261448408116e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
ea9a44d40f498f07217bdb9c1e71bf44	WC-3642-S75-COSC-454F-981R-f5	11	8.823647374964906e-5	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
1c92548aeae3f8bf5a7bd5d27ea69204	WC-3642-S73-COSC-454F-981R-f1	87	4.7549038361689684e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Nitzschia	NA
87b097bf689d9c68eba5a2c7ffb13575	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	NA	NA
87b097bf689d9c68eba5a2c7ffb13575	WC-3642-S75-COSC-454F-981R-f5	30	2.406449284081338e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	NA	NA
23f55b9f9daed7848ba8731dc27143f1	WC-3642-S74-COSC-454F-981R-f3	18	1.807247060713461e-4	NA	NA	NA	NA	NA	NA	NA
23f55b9f9daed7848ba8731dc27143f1	WC-3642-S75-COSC-454F-981R-f5	15	1.203224642040669e-4	NA	NA	NA	NA	NA	NA	NA
e788f0b4ae2909eaf6af1b769f996137	WC-3642-S74-COSC-454F-981R-f3	15	1.5060392172612175e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Oblongichytrida	Oblongichytridiaceae	Oblongichytrium	Oblongichytrium_sp.
e788f0b4ae2909eaf6af1b769f996137	WC-3642-S75-COSC-454F-981R-f5	13	1.0427946897685798e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Oblongichytrida	Oblongichytridiaceae	Oblongichytrium	Oblongichytrium_sp.
f9ae3ed0d291b62cb830e986eb3007dc	WC-3642-S73-COSC-454F-981R-f1	32	1.748930146636862e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gyrosigma	Gyrosigma_limosum
be4f6d6ed35a1e8a192c07cfaee3f606	WC-3642-S73-COSC-454F-981R-f1	54	2.9513196224497046e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	NA	NA
be4f6d6ed35a1e8a192c07cfaee3f606	WC-3642-S75-COSC-454F-981R-f5	14	1.1230096659046243e-4	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	NA	NA
895e762d7cfd08ef4d90495763be1532	WC-3642-S73-COSC-454F-981R-f1	31	1.69427607955446e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_minutum
895e762d7cfd08ef4d90495763be1532	WC-3642-S74-COSC-454F-981R-f3	11	1.1044287593248929e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_minutum
895e762d7cfd08ef4d90495763be1532	WC-3642-S75-COSC-454F-981R-f5	7	5.615048329523122e-5	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_minutum
daf26ebe959cfbe0f646016680bc35ed	WC-3642-S73-COSC-454F-981R-f1	21	1.1477354087304407e-4	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
daf26ebe959cfbe0f646016680bc35ed	WC-3642-S74-COSC-454F-981R-f3	17	1.70684444622938e-4	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
daf26ebe959cfbe0f646016680bc35ed	WC-3642-S75-COSC-454F-981R-f5	21	1.6845144988569366e-4	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
c01685dd976bd328d51ecdfbac684838	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_raudensis
c01685dd976bd328d51ecdfbac684838	WC-3642-S75-COSC-454F-981R-f5	30	2.406449284081338e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_raudensis
694cdae8f8fae3041cd65f246f33c230	WC-3642-S74-COSC-454F-981R-f3	5	5.020130724204058e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	NA
694cdae8f8fae3041cd65f246f33c230	WC-3642-S75-COSC-454F-981R-f5	11	8.823647374964906e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	NA
7d9ff7b841e88c6e6e85c28f7e18548d	WC-3642-S75-COSC-454F-981R-f5	18	1.4438695704488029e-4	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Labyrinthulaceae_ANT10_3	Labyrinthulaceae_ANT10_3_sp.
86f38cb99fcbe2449be972b227affc23	WC-3642-S73-COSC-454F-981R-f1	21	1.1477354087304407e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
86f38cb99fcbe2449be972b227affc23	WC-3642-S74-COSC-454F-981R-f3	21	2.1084549041657045e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
86f38cb99fcbe2449be972b227affc23	WC-3642-S75-COSC-454F-981R-f5	22	1.7647294749929812e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
02b7e21e241387da8f288dba7f760764	WC-3642-S74-COSC-454F-981R-f3	15	1.5060392172612175e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Chlamydomyzium	Chlamydomyzium_sp.
02b7e21e241387da8f288dba7f760764	WC-3642-S75-COSC-454F-981R-f5	19	1.5240845465848475e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Chlamydomyzium	Chlamydomyzium_sp.
013049023b3b5d0e3c9fecfe361482e1	WC-3642-S73-COSC-454F-981R-f1	78	4.263017232427351e-4	Archaeplastida	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA
3942bd784121708a3a65c73b6e2f403f	WC-3642-S74-COSC-454F-981R-f3	14	1.4056366027771362e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Staurosira	Staurosira_elliptica
3942bd784121708a3a65c73b6e2f403f	WC-3642-S75-COSC-454F-981R-f5	19	1.5240845465848475e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Staurosira	Staurosira_elliptica
764b7a4a5415acfd4b5b2bd8ac86321b	WC-3642-S73-COSC-454F-981R-f1	52	2.842011488284901e-4	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Cercomonadida	Paracercomonadidae	Paracercomonas	Paracercomonas_astra
ac81e44d1444ff7cd89a59234cb3e8b8	WC-3642-S74-COSC-454F-981R-f3	21	2.1084549041657045e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_raudensis
ac81e44d1444ff7cd89a59234cb3e8b8	WC-3642-S75-COSC-454F-981R-f5	26	2.0855893795371596e-4	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chlamydomonas	Chlamydomonas_raudensis
9f2d61252e681e3e598aa4fd8abe16c1	WC-3642-S73-COSC-454F-981R-f1	54	2.9513196224497046e-4	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Lepadella	Lepadella_patella
25317f35adbbffd5c1b6ebcea108b633	WC-3642-S74-COSC-454F-981R-f3	26	2.61046797658611e-4	Opisthokonta	Fungi	NA	NA	NA	NA	NA
25317f35adbbffd5c1b6ebcea108b633	WC-3642-S75-COSC-454F-981R-f5	12	9.625797136325351e-5	Opisthokonta	Fungi	NA	NA	NA	NA	NA
bc445bbf47cc71fc867b73eeafc8fe17	WC-3642-S73-COSC-454F-981R-f1	45	2.459433018708087e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridium	Chytridium_polysiphoniae
bc445bbf47cc71fc867b73eeafc8fe17	WC-3642-S74-COSC-454F-981R-f3	9	9.036235303567306e-5	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridium	Chytridium_polysiphoniae
bc445bbf47cc71fc867b73eeafc8fe17	WC-3642-S75-COSC-454F-981R-f5	21	1.6845144988569366e-4	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridium	Chytridium_polysiphoniae
5565633120a02541c2bb68d89352254a	WC-3642-S73-COSC-454F-981R-f1	20	1.0930813416480388e-4	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae	Rhynosporidae_X	Rhynosporidae_X_sp.
5565633120a02541c2bb68d89352254a	WC-3642-S74-COSC-454F-981R-f3	12	1.204831373808974e-4	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae	Rhynosporidae_X	Rhynosporidae_X_sp.
7330ee0c88a547b8c1b4d580bf368d88	WC-3642-S73-COSC-454F-981R-f1	66	3.607168427438528e-4	Opisthokonta	NA	NA	NA	NA	NA	NA
7330ee0c88a547b8c1b4d580bf368d88	WC-3642-S74-COSC-454F-981R-f3	28	2.8112732055542725e-4	Opisthokonta	NA	NA	NA	NA	NA	NA
7330ee0c88a547b8c1b4d580bf368d88	WC-3642-S75-COSC-454F-981R-f5	21	1.6845144988569366e-4	Opisthokonta	NA	NA	NA	NA	NA	NA
f5487c979fca20b322ee2a8ca9fa23bd	WC-3642-S73-COSC-454F-981R-f1	93	5.08282823866338e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	Entomoneis_sp.
f5487c979fca20b322ee2a8ca9fa23bd	WC-3642-S74-COSC-454F-981R-f3	7	7.028183013885681e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	Entomoneis_sp.
f5487c979fca20b322ee2a8ca9fa23bd	WC-3642-S75-COSC-454F-981R-f5	14	1.1230096659046243e-4	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	Entomoneis_sp.
034e31765883200b5868a157ff4a0431	WC-3642-S75-COSC-454F-981R-f5	3	2.406449284081338e-5	Opisthokonta	Fungi	NA	NA	NA	NA	NA
b7431de53f0dd364d4f7eddd4cba9b08	WC-3642-S73-COSC-454F-981R-f1	63	3.443206226191322e-4	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA
b7431de53f0dd364d4f7eddd4cba9b08	WC-3642-S75-COSC-454F-981R-f5	14	1.1230096659046243e-4	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA
931264a4e52acabc9080b28087ec8588	WC-3642-S74-COSC-454F-981R-f3	4	4.016104579363247e-5	Opisthokonta	NA	NA	NA	NA	NA	NA
ec2a2e2cf2ce367b821dbd35e9467745	WC-3642-S75-COSC-454F-981R-f5	33	2.647094212489472e-4	Opisthokonta	Fungi	Cryptomycota	Cryptomycotina	Cryptomycotina_X	Cryptomycotina_XX	Cryptomycotina_XX_sp.
97c6b8ba82629cb8bcf482040413254b	WC-3642-S75-COSC-454F-981R-f5	13	1.0427946897685798e-4	Opisthokonta	Fungi	Cryptomycota	Cryptomycotina	Cryptomycotina_X	Cryptomycotina_XX	Cryptomycotina_XX_sp.
e93cbccdb2d4f772c91237b1d6106486	WC-3642-S74-COSC-454F-981R-f3	6	6.02415686904487e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Melosira	Melosira_arctica
e93cbccdb2d4f772c91237b1d6106486	WC-3642-S75-COSC-454F-981R-f5	10	8.02149761360446e-5	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Melosira	Melosira_arctica
79f1531759115367e31e3b4dfdc59c23	WC-3642-S73-COSC-454F-981R-f1	43	2.3501248845432833e-4	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Pseudovorticella	NA
79f1531759115367e31e3b4dfdc59c23	WC-3642-S74-COSC-454F-981R-f3	12	1.204831373808974e-4	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Pseudovorticella	NA
79f1531759115367e31e3b4dfdc59c23	WC-3642-S75-COSC-454F-981R-f5	29	2.3262343079452933e-4	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Pseudovorticella	NA
d17b8ebca91d8e1e584ccd3078b082df	WC-3642-S73-COSC-454F-981R-f1	109	5.957293311981811e-4	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	NA	NA
